train_number,train_type,source_station,destination_station,section_id,distance_km,scheduled_travel_time,actual_travel_time,scheduled_arrival,actual_arrival,delay_minutes,speed,weather,temperature,rain,visibility,congestion,station_dwell_time,disruption,timestamp,data_source,distance_remaining_km,remaining_travel_time_minutes,parsed_timestamp
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,768.0,512.0,593.0,,,81.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T15:00:00Z,PUBLIC_HISTORICAL,1248.0,913.0,2023-06-15 15:00:00+00:00
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,816.0,408.0,497.0,,,89.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T16:00:00Z,PUBLIC_HISTORICAL,288.0,233.0,2023-06-15 16:00:00+00:00
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,816.0,544.0,617.0,,,73.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T16:00:00Z,PUBLIC_HISTORICAL,1200.0,873.0,2023-06-15 16:00:00+00:00
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,816.0,544.0,653.0,,,109.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T16:00:00Z,PUBLIC_HISTORICAL,1968.0,1421.0,2023-06-15 16:00:00+00:00
12423,RAJADHANI,NDLS,GHY,KNP-PRYJ-SEC-B,816.0,408.0,468.0,,,60.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T16:00:00Z,PUBLIC_HISTORICAL,336.0,228.0,2023-06-15 16:00:00+00:00
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,864.0,432.0,530.0,,,98.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T17:00:00Z,PUBLIC_HISTORICAL,240.0,218.0,2023-06-15 17:00:00+00:00
12423,RAJADHANI,NDLS,GHY,KNP-PRYJ-SEC-B,864.0,432.0,474.0,,,42.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T17:00:00Z,PUBLIC_HISTORICAL,288.0,186.0,2023-06-15 17:00:00+00:00
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,864.0,576.0,709.0,,,133.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T17:00:00Z,PUBLIC_HISTORICAL,1920.0,1413.0,2023-06-15 17:00:00+00:00
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,864.0,576.0,666.0,,,90.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T17:00:00Z,PUBLIC_HISTORICAL,1152.0,858.0,2023-06-15 17:00:00+00:00
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,912.0,608.0,726.0,,,118.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T18:00:00Z,PUBLIC_HISTORICAL,1104.0,854.0,2023-06-15 18:00:00+00:00
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,912.0,608.0,721.0,,,113.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T18:00:00Z,PUBLIC_HISTORICAL,1872.0,1361.0,2023-06-15 18:00:00+00:00
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,912.0,456.0,541.0,,,85.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T18:00:00Z,PUBLIC_HISTORICAL,192.0,181.0,2023-06-15 18:00:00+00:00
12423,RAJADHANI,NDLS,GHY,KNP-PRYJ-SEC-B,912.0,456.0,501.0,,,45.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T18:00:00Z,PUBLIC_HISTORICAL,240.0,165.0,2023-06-15 18:00:00+00:00
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,960.0,640.0,767.0,,,127.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T19:00:00Z,PUBLIC_HISTORICAL,1056.0,831.0,2023-06-15 19:00:00+00:00
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,960.0,640.0,754.0,,,114.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T19:00:00Z,PUBLIC_HISTORICAL,1824.0,1330.0,2023-06-15 19:00:00+00:00
12423,RAJADHANI,NDLS,GHY,KNP-PRYJ-SEC-B,960.0,480.0,520.0,,,40.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T19:00:00Z,PUBLIC_HISTORICAL,192.0,136.0,2023-06-15 19:00:00+00:00
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,960.0,480.0,573.0,,,93.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T19:00:00Z,PUBLIC_HISTORICAL,144.0,165.0,2023-06-15 19:00:00+00:00
12423,RAJADHANI,NDLS,GHY,KNP-PRYJ-SEC-B,1008.0,504.0,566.0,,,62.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T20:00:00Z,PUBLIC_HISTORICAL,144.0,134.0,2023-06-15 20:00:00+00:00
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,1008.0,504.0,595.0,,,91.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T20:00:00Z,PUBLIC_HISTORICAL,96.0,139.0,2023-06-15 20:00:00+00:00
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1008.0,672.0,785.0,,,113.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T20:00:00Z,PUBLIC_HISTORICAL,1776.0,1297.0,2023-06-15 20:00:00+00:00
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1008.0,672.0,808.0,,,136.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T20:00:00Z,PUBLIC_HISTORICAL,1008.0,808.0,2023-06-15 20:00:00+00:00
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,1056.0,528.0,544.0,,,16.0,120.0,CLEAR,25.0,0.0,8.0,MEDIUM,5.0,NONE,2023-06-15T21:00:00Z,PUBLIC_HISTORICAL,48.0,40.0,2023-06-15 21:00:00+00:00
12423,RAJADHANI,NDLS,GHY,KNP-PRYJ-SEC-B,1056.0,528.0,604.0,,,76.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T21:00:00Z,PUBLIC_HISTORICAL,96.0,124.0,2023-06-15 21:00:00+00:00
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1056.0,704.0,833.0,,,129.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T21:00:00Z,PUBLIC_HISTORICAL,1728.0,1281.0,2023-06-15 21:00:00+00:00
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1056.0,704.0,854.0,,,150.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T21:00:00Z,PUBLIC_HISTORICAL,960.0,790.0,2023-06-15 21:00:00+00:00
12423,RAJADHANI,NDLS,GHY,KNP-PRYJ-SEC-B,1104.0,552.0,640.0,,,88.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T22:00:00Z,PUBLIC_HISTORICAL,48.0,112.0,2023-06-15 22:00:00+00:00
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1104.0,736.0,904.0,,,168.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T22:00:00Z,PUBLIC_HISTORICAL,1680.0,1288.0,2023-06-15 22:00:00+00:00
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1104.0,736.0,893.0,,,157.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T22:00:00Z,PUBLIC_HISTORICAL,912.0,765.0,2023-06-15 22:00:00+00:00
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1152.0,768.0,943.0,,,175.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T23:00:00Z,PUBLIC_HISTORICAL,864.0,751.0,2023-06-15 23:00:00+00:00
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1152.0,768.0,938.0,,,170.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T23:00:00Z,PUBLIC_HISTORICAL,1632.0,1258.0,2023-06-15 23:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,389.5,435.4,,,45.9,97.04651537783116,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,125.2,2024-01-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,624.5,726.2,,,101.7,69.1747003422832,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,194.7,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,23.2,30.3,,,7.1,116.4259232028048,CLEAR,25.6,0.0,9.0,LOW,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,555.0,298.1,2024-01-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,623.9,701.4,,,77.5,56.26175407745041,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,158.5,2024-01-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,945.0,754.5,844.2,,,89.7,75.14442804448272,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,206.7,2024-01-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,32.3,54.9,,,22.6,83.67891908958697,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,555.0,425.5,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,70.8,81.8,,,11.0,114.48731128545208,CLEAR,23.2,0.0,9.0,MEDIUM,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,465.0,269.7,2024-01-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,425.3,475.6,,,50.3,69.83290341876408,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,105.0,195.5,2024-01-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,147.7,191.4,,,43.7,73.13713655923259,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,420.0,408.3,2024-01-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,243.9,301.1,,,57.2,66.40854670741726,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,330.0,385.4,2024-01-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,678.2,766.9,,,88.7,75.64118170320556,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,195.6,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,282.5,331.4,,,48.9,95.5685870687502,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,150.0,193.1,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,545.6,587.7,,,42.1,98.97291176855076,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,151.2,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,210.8,245.9,,,35.1,102.46920197332844,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,240.0,215.6,2024-01-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,182.1,214.5,,,32.4,103.80173226686196,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,285.0,232.1,2024-01-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,370.7,429.6,,,58.9,65.54531902126001,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,195.0,282.4,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,362.6,409.0,,,46.4,96.80180831353576,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,120.7,2024-01-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,237.1,272.1,,,35.0,102.50084334502546,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,195.0,194.1,2024-01-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,104.3,137.2,,,32.9,103.55262997211904,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,420.0,296.3,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,431.3,483.5,,,52.2,93.90635649256473,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,136.8,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,505.1,552.7,,,47.6,96.2227274816994,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,147.0,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,164.5,207.5,,,43.0,98.49326183718426,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,330.0,274.0,2024-01-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,318.5,372.0,,,53.5,93.25902689225325,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,105.0,176.1,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,776.6,863.6,,,87.0,76.48595184822724,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,15.0,208.8,2024-01-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,50.0,74.2,,,24.2,107.89940751418511,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-01-01T10:00:00Z,SIMULATED,510.0,317.8,2024-01-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,510.3,570.4,,,60.1,89.9527099595031,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,155.1,2024-01-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,634.2,738.0,,,103.8,68.12242073142181,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,197.0,2024-01-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,552.0,606.1,,,54.1,92.93456133308558,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,158.8,2024-01-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,701.5,802.9,,,101.4,69.27860428814745,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,204.4,2024-01-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,125.8,151.1,,,25.3,107.33395365457032,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,375.0,259.9,2024-01-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,386.5,444.9,,,58.4,90.8173068730102,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,133.3,2024-01-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,784.5,886.8,,,102.3,68.83525906954544,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,215.4,2024-01-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,277.9,323.6,,,45.7,97.1532532627266,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,150.0,188.3,2024-01-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,31.2,47.9,,,16.7,86.65168777672612,CLEAR,32.0,0.0,9.0,MEDIUM,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,555.0,406.0,2024-01-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,383.7,454.8,,,71.1,84.4303288578148,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,60.0,173.7,2024-01-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,105.7,142.5,,,36.8,76.6247062120486,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,465.0,415.9,2024-01-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,390.1,441.7,,,51.6,69.21137836750671,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,150.0,231.6,2024-01-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,70.0,78.7,,,8.7,115.65832606284008,LIGHT RAIN,25.6,1.5,4.0,LOW,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,465.0,264.9,2024-01-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,244.2,301.5,,,57.3,66.35053684561834,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,330.0,385.7,2024-01-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,289.7,330.6,,,40.9,74.55197004894515,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,240.0,274.1,2024-01-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,431.3,483.5,,,52.2,93.90605099991868,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,136.8,2024-01-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,568.1,634.5,,,66.4,61.78585572315668,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,146.0,2024-01-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,608.6,665.5,,,56.9,66.54922032548077,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,145.4,2024-01-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,106.9,144.8,,,37.9,101.06244765482012,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,420.0,307.3,2024-01-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,698.1,767.9,,,69.8,85.08971234073721,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,15.0,190.4,2024-01-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,160.8,199.3,,,38.5,100.77397571597406,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,330.0,265.0,2024-01-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,305.3,350.8,,,45.5,97.27220926304636,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,105.0,165.3,2024-01-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,23.9,37.7,,,13.8,113.09148992157772,CLEAR,28.8,0.0,9.0,MEDIUM,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,555.0,313.3,2024-01-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,222.7,268.7,,,46.0,96.98606739349952,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,240.0,234.5,2024-01-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,196.7,244.6,,,47.9,96.06250928624291,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-01-05T10:00:00Z,SIMULATED,285.0,260.9,2024-01-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,191.2,233.5,,,42.3,98.83645545208216,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,285.0,250.3,2024-01-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,752.1,848.5,,,96.4,71.7999290602699,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,15.0,208.9,2024-01-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,945.0,663.3,732.3,,,69.0,85.48180539026703,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,15.0,184.5,2024-01-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,532.8,601.2,,,68.4,60.81307757055159,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,60.0,187.6,2024-01-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,545.0,567.0,,,22.0,108.9885256554349,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,15.0,140.3,2024-01-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,208.8,241.9,,,33.1,103.43729109859912,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,240.0,212.3,2024-01-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,62.2,78.7,,,16.5,86.75617375794425,LIGHT RAIN,32.0,1.5,4.0,MEDIUM,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,510.0,379.2,2024-01-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,315.4,367.1,,,51.7,94.17313266844896,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,105.0,173.6,2024-01-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,300.7,361.1,,,60.4,89.77912776019093,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,150.0,210.6,2024-01-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,206.6,265.9,,,59.3,65.34459874485991,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,375.0,428.6,2024-01-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,365.2,407.3,,,42.1,73.92841141789181,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,150.0,213.8,2024-01-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,274.2,326.3,,,52.1,68.92762225960065,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,285.0,335.2,2024-01-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,326.0,367.2,,,41.2,99.39967435752293,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,60.0,137.4,2024-01-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,422.1,483.0,,,60.9,89.54860569199457,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,15.0,141.0,2024-01-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,139.3,185.5,,,46.2,96.90122894806984,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-01-09T10:00:00Z,SIMULATED,375.0,303.4,2024-01-09 10:00:00+00:00
