train_number,train_type,source_station,destination_station,section_id,distance_km,scheduled_travel_time,actual_travel_time,scheduled_arrival,actual_arrival,delay_minutes,speed,weather,temperature,rain,visibility,congestion,station_dwell_time,disruption,timestamp,data_source,distance_remaining_km,remaining_travel_time_minutes
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,576.0,288.0,330.0,,,42.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T11:00:00Z,PUBLIC_HISTORICAL,528.0,306.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,624.0,312.0,368.0,,,56.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T12:00:00Z,PUBLIC_HISTORICAL,480.0,296.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,672.0,336.0,383.0,,,47.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T13:00:00Z,PUBLIC_HISTORICAL,432.0,263.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,720.0,360.0,449.0,,,89.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T14:00:00Z,PUBLIC_HISTORICAL,384.0,281.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,768.0,384.0,486.0,,,102.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T15:00:00Z,PUBLIC_HISTORICAL,336.0,270.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,816.0,408.0,497.0,,,89.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T16:00:00Z,PUBLIC_HISTORICAL,288.0,233.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,864.0,432.0,530.0,,,98.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T17:00:00Z,PUBLIC_HISTORICAL,240.0,218.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,912.0,456.0,541.0,,,85.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T18:00:00Z,PUBLIC_HISTORICAL,192.0,181.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,960.0,480.0,573.0,,,93.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T19:00:00Z,PUBLIC_HISTORICAL,144.0,165.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,1008.0,504.0,595.0,,,91.0,120.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T20:00:00Z,PUBLIC_HISTORICAL,96.0,139.0
12424,RAJADHANI,GHY,NDLS,KNP-PRYJ-SEC-B,1056.0,528.0,544.0,,,16.0,120.0,CLEAR,25.0,0.0,8.0,MEDIUM,5.0,NONE,2023-06-15T21:00:00Z,PUBLIC_HISTORICAL,48.0,40.0
12508,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,48.0,32.0,50.0,,,18.0,90.0,CLEAR,25.0,0.0,8.0,MEDIUM,5.0,NONE,2023-06-15T00:00:00Z,PUBLIC_HISTORICAL,2736.0,1842.0
12508,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,96.0,64.0,97.0,,,33.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T01:00:00Z,PUBLIC_HISTORICAL,2688.0,1825.0
12508,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,144.0,96.0,125.0,,,29.0,90.0,CLEAR,25.0,0.0,8.0,MEDIUM,5.0,NONE,2023-06-15T02:00:00Z,PUBLIC_HISTORICAL,2640.0,1789.0
12508,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,192.0,128.0,153.0,,,25.0,90.0,CLEAR,25.0,0.0,8.0,MEDIUM,5.0,NONE,2023-06-15T03:00:00Z,PUBLIC_HISTORICAL,2592.0,1753.0
12508,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,240.0,160.0,206.0,,,46.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T04:00:00Z,PUBLIC_HISTORICAL,2544.0,1742.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,288.0,192.0,243.0,,,51.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T05:00:00Z,PUBLIC_HISTORICAL,2496.0,1715.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,336.0,224.0,302.0,,,78.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T06:00:00Z,PUBLIC_HISTORICAL,2448.0,1710.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,384.0,256.0,338.0,,,82.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T07:00:00Z,PUBLIC_HISTORICAL,2400.0,1682.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,432.0,288.0,394.0,,,106.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T08:00:00Z,PUBLIC_HISTORICAL,2352.0,1674.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,480.0,320.0,452.0,,,132.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T09:00:00Z,PUBLIC_HISTORICAL,2304.0,1668.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,528.0,352.0,571.0,,,219.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T10:00:00Z,PUBLIC_HISTORICAL,2256.0,1723.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,576.0,384.0,479.0,,,95.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T11:00:00Z,PUBLIC_HISTORICAL,2208.0,1567.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,624.0,416.0,521.0,,,105.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T12:00:00Z,PUBLIC_HISTORICAL,2160.0,1545.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,672.0,448.0,572.0,,,124.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T13:00:00Z,PUBLIC_HISTORICAL,2112.0,1532.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,720.0,480.0,612.0,,,132.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T14:00:00Z,PUBLIC_HISTORICAL,2064.0,1508.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,768.0,512.0,649.0,,,137.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T15:00:00Z,PUBLIC_HISTORICAL,2016.0,1481.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,816.0,544.0,653.0,,,109.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T16:00:00Z,PUBLIC_HISTORICAL,1968.0,1421.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,864.0,576.0,709.0,,,133.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T17:00:00Z,PUBLIC_HISTORICAL,1920.0,1413.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,912.0,608.0,721.0,,,113.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T18:00:00Z,PUBLIC_HISTORICAL,1872.0,1361.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,960.0,640.0,754.0,,,114.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T19:00:00Z,PUBLIC_HISTORICAL,1824.0,1330.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1008.0,672.0,785.0,,,113.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T20:00:00Z,PUBLIC_HISTORICAL,1776.0,1297.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1056.0,704.0,833.0,,,129.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T21:00:00Z,PUBLIC_HISTORICAL,1728.0,1281.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1104.0,736.0,904.0,,,168.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T22:00:00Z,PUBLIC_HISTORICAL,1680.0,1288.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1152.0,768.0,938.0,,,170.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T23:00:00Z,PUBLIC_HISTORICAL,1632.0,1258.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1200.0,800.0,977.0,,,177.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T00:00:00Z,PUBLIC_HISTORICAL,1584.0,1233.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1248.0,832.0,1024.0,,,192.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T01:00:00Z,PUBLIC_HISTORICAL,1536.0,1216.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1296.0,864.0,1064.0,,,200.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T02:00:00Z,PUBLIC_HISTORICAL,1488.0,1192.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1344.0,896.0,1109.0,,,213.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T03:00:00Z,PUBLIC_HISTORICAL,1440.0,1173.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1392.0,928.0,1148.0,,,220.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T04:00:00Z,PUBLIC_HISTORICAL,1392.0,1148.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1440.0,960.0,1182.0,,,222.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T05:00:00Z,PUBLIC_HISTORICAL,1344.0,1118.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1488.0,992.0,1233.0,,,241.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T06:00:00Z,PUBLIC_HISTORICAL,1296.0,1105.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1536.0,1024.0,1267.0,,,243.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T07:00:00Z,PUBLIC_HISTORICAL,1248.0,1075.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1584.0,1056.0,1278.0,,,222.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T08:00:00Z,PUBLIC_HISTORICAL,1200.0,1022.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1632.0,1088.0,1320.0,,,232.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T09:00:00Z,PUBLIC_HISTORICAL,1152.0,1000.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1680.0,1120.0,1368.0,,,248.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T10:00:00Z,PUBLIC_HISTORICAL,1104.0,984.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1728.0,1152.0,1406.0,,,254.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T11:00:00Z,PUBLIC_HISTORICAL,1056.0,958.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1776.0,1184.0,1468.0,,,284.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T12:00:00Z,PUBLIC_HISTORICAL,1008.0,956.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1824.0,1216.0,1507.0,,,291.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T13:00:00Z,PUBLIC_HISTORICAL,960.0,931.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1872.0,1248.0,1560.0,,,312.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T14:00:00Z,PUBLIC_HISTORICAL,912.0,920.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1920.0,1280.0,1590.0,,,310.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T15:00:00Z,PUBLIC_HISTORICAL,864.0,886.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1968.0,1312.0,1617.0,,,305.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T16:00:00Z,PUBLIC_HISTORICAL,816.0,849.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2016.0,1344.0,1646.0,,,302.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T17:00:00Z,PUBLIC_HISTORICAL,768.0,814.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2064.0,1376.0,1686.0,,,310.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T18:00:00Z,PUBLIC_HISTORICAL,720.0,790.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2112.0,1408.0,1717.0,,,309.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T19:00:00Z,PUBLIC_HISTORICAL,672.0,757.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2160.0,1440.0,1750.0,,,310.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T20:00:00Z,PUBLIC_HISTORICAL,624.0,726.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2208.0,1472.0,1772.0,,,300.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T21:00:00Z,PUBLIC_HISTORICAL,576.0,684.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2256.0,1504.0,1813.0,,,309.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T22:00:00Z,PUBLIC_HISTORICAL,528.0,661.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2304.0,1536.0,1852.0,,,316.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T23:00:00Z,PUBLIC_HISTORICAL,480.0,636.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2352.0,1568.0,1877.0,,,309.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T00:00:00Z,PUBLIC_HISTORICAL,432.0,597.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2400.0,1600.0,1915.0,,,315.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T01:00:00Z,PUBLIC_HISTORICAL,384.0,571.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2448.0,1632.0,1948.0,,,316.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T02:00:00Z,PUBLIC_HISTORICAL,336.0,540.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2496.0,1664.0,1978.0,,,314.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T03:00:00Z,PUBLIC_HISTORICAL,288.0,506.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2544.0,1696.0,2012.0,,,316.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T04:00:00Z,PUBLIC_HISTORICAL,240.0,476.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2592.0,1728.0,2046.0,,,318.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T05:00:00Z,PUBLIC_HISTORICAL,192.0,446.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2640.0,1760.0,2077.0,,,317.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T06:00:00Z,PUBLIC_HISTORICAL,144.0,413.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2688.0,1792.0,2109.0,,,317.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T07:00:00Z,PUBLIC_HISTORICAL,96.0,381.0
12508,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,2736.0,1824.0,2116.0,,,292.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T08:00:00Z,PUBLIC_HISTORICAL,48.0,324.0
12510,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,48.0,32.0,58.0,,,26.0,90.0,CLEAR,25.0,0.0,8.0,MEDIUM,5.0,NONE,2023-06-15T00:00:00Z,PUBLIC_HISTORICAL,1968.0,1338.0
12510,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,96.0,64.0,94.0,,,30.0,90.0,CLEAR,25.0,0.0,8.0,MEDIUM,5.0,NONE,2023-06-15T01:00:00Z,PUBLIC_HISTORICAL,1920.0,1310.0
12510,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,144.0,96.0,145.0,,,49.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T02:00:00Z,PUBLIC_HISTORICAL,1872.0,1297.0
12510,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,192.0,128.0,211.0,,,83.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T03:00:00Z,PUBLIC_HISTORICAL,1824.0,1299.0
12510,EXPRESS,GHY,NDLS,NDLS-CNB-SEC-A,240.0,160.0,234.0,,,74.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T04:00:00Z,PUBLIC_HISTORICAL,1776.0,1258.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,288.0,192.0,247.0,,,55.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T05:00:00Z,PUBLIC_HISTORICAL,1728.0,1207.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,336.0,224.0,287.0,,,63.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T06:00:00Z,PUBLIC_HISTORICAL,1680.0,1183.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,384.0,256.0,336.0,,,80.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T07:00:00Z,PUBLIC_HISTORICAL,1632.0,1168.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,432.0,288.0,378.0,,,90.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T08:00:00Z,PUBLIC_HISTORICAL,1584.0,1146.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,480.0,320.0,413.0,,,93.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T09:00:00Z,PUBLIC_HISTORICAL,1536.0,1117.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,528.0,352.0,439.0,,,87.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T10:00:00Z,PUBLIC_HISTORICAL,1488.0,1079.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,576.0,384.0,451.0,,,67.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T11:00:00Z,PUBLIC_HISTORICAL,1440.0,1027.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,624.0,416.0,512.0,,,96.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T12:00:00Z,PUBLIC_HISTORICAL,1392.0,1024.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,672.0,448.0,543.0,,,95.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T13:00:00Z,PUBLIC_HISTORICAL,1344.0,991.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,720.0,480.0,551.0,,,71.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T14:00:00Z,PUBLIC_HISTORICAL,1296.0,935.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,768.0,512.0,593.0,,,81.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T15:00:00Z,PUBLIC_HISTORICAL,1248.0,913.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,816.0,544.0,617.0,,,73.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T16:00:00Z,PUBLIC_HISTORICAL,1200.0,873.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,864.0,576.0,666.0,,,90.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T17:00:00Z,PUBLIC_HISTORICAL,1152.0,858.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,912.0,608.0,726.0,,,118.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T18:00:00Z,PUBLIC_HISTORICAL,1104.0,854.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,960.0,640.0,767.0,,,127.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T19:00:00Z,PUBLIC_HISTORICAL,1056.0,831.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1008.0,672.0,808.0,,,136.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T20:00:00Z,PUBLIC_HISTORICAL,1008.0,808.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1056.0,704.0,854.0,,,150.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T21:00:00Z,PUBLIC_HISTORICAL,960.0,790.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1104.0,736.0,893.0,,,157.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T22:00:00Z,PUBLIC_HISTORICAL,912.0,765.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1152.0,768.0,943.0,,,175.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T23:00:00Z,PUBLIC_HISTORICAL,864.0,751.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1200.0,800.0,978.0,,,178.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T00:00:00Z,PUBLIC_HISTORICAL,816.0,722.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1248.0,832.0,1012.0,,,180.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T01:00:00Z,PUBLIC_HISTORICAL,768.0,692.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1296.0,864.0,1064.0,,,200.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T02:00:00Z,PUBLIC_HISTORICAL,720.0,680.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1344.0,896.0,1101.0,,,205.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T03:00:00Z,PUBLIC_HISTORICAL,672.0,653.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1392.0,928.0,1119.0,,,191.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T04:00:00Z,PUBLIC_HISTORICAL,624.0,607.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1440.0,960.0,1161.0,,,201.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T05:00:00Z,PUBLIC_HISTORICAL,576.0,585.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1488.0,992.0,1196.0,,,204.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T06:00:00Z,PUBLIC_HISTORICAL,528.0,556.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1536.0,1024.0,1234.0,,,210.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T07:00:00Z,PUBLIC_HISTORICAL,480.0,530.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1584.0,1056.0,1304.0,,,248.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T08:00:00Z,PUBLIC_HISTORICAL,432.0,536.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1632.0,1088.0,1343.0,,,255.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T09:00:00Z,PUBLIC_HISTORICAL,384.0,511.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1680.0,1120.0,1401.0,,,281.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T10:00:00Z,PUBLIC_HISTORICAL,336.0,505.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1728.0,1152.0,1438.0,,,286.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T11:00:00Z,PUBLIC_HISTORICAL,288.0,478.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1776.0,1184.0,1464.0,,,280.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T12:00:00Z,PUBLIC_HISTORICAL,240.0,440.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1824.0,1216.0,1502.0,,,286.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T13:00:00Z,PUBLIC_HISTORICAL,192.0,414.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1872.0,1248.0,1549.0,,,301.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T14:00:00Z,PUBLIC_HISTORICAL,144.0,397.0
12510,EXPRESS,GHY,NDLS,KNP-PRYJ-SEC-B,1920.0,1280.0,1576.0,,,296.0,90.0,CLEAR,25.0,0.0,8.0,HIGH,5.0,NONE,2023-06-15T15:00:00Z,PUBLIC_HISTORICAL,96.0,360.0
